Num_Acc;lum;departement;commune;agglomeration;intersection;meteo;type_collision;lat;long;date
202400033345.0;2;31;31555;1;1;1.0;2.0;43.64152097;1.4218139;2024-01-18 17:00:00
202400033346.0;1;82;82134;2;1;1.0;1.0;44.072573;1.538596;2024-05-18 19:15:00
202400033347.0;1;47;47001;1;9;1.0;3.0;44.18149;0.61901;2024-03-01 10:48:00
202400033348.0;2;8;8003;1;1;1.0;1.0;49.768515;4.745938;2024-04-07 19:30:00
202400033349.0;1;71;71230;1;1;1.0;3.0;46.588044;4.060285;2024-05-18 15:48:00
202400033350.0;1;31;31483;2;2;1.0;3.0;43.10551;0.71646;2024-01-18 13:35:00
202400033351.0;1;71;71014;1;1;1.0;6.0;46.980245;4.255915;2024-05-18 19:15:00
202400033352.0;3;38;38401;1;1;3.0;2.0;45.56023332;5.41192549;2024-04-09 22:10:00
202400033353.0;1;46;46042;2;3;8.0;2.0;44.46393;1.42856;2024-01-19 16:55:00
202400033354.0;1;41;41280;2;1;1.0;6.0;47.298052;1.768123;2024-05-18 16:25:00
202400033355.0;5;971;97106;2;1;1.0;2.0;16.163245;-61.77542;2024-04-09 22:45:00
202400033356.0;1;27;27681;2;1;1.0;2.0;49.07631;1.48692;2024-01-18 16:20:00
202400033357.0;2;68;68307;1;1;2.0;1.0;47.805935;6.858644;2024-05-17 20:15:00
202400033358.0;1;45;45234;2;2;1.0;3.0;47.92279;1.92967;2024-03-01 14:30:00
202400033359.0;1;77;77273;1;3;1.0;3.0;49.04796;2.747199;2024-04-10 08:45:00
202400033360.0;1;22;22294;1;1;3.0;7.0;48.365887;-3.08085;2024-05-17 18:30:00
202400033361.0;5;27;27229;2;1;2.0;3.0;49.01163;1.15234;2024-01-17 18:05:00
202400033362.0;1;78;78548;1;1;1.0;6.0;48.709527;2.001571;2024-04-06 18:45:00
202400033363.0;1;22;22255;2;3;1.0;6.0;48.183289;-2.634251;2024-05-18 09:30:00
202400033364.0;3;26;26362;1;3;1.0;3.0;44.94932;4.93773;2024-01-11 19:30:00
202400033365.0;5;44;44109;2;1;1.0;6.0;47.21342;-1.5631;2024-03-01 03:15:00
202400033366.0;1;63;63284;2;7;1.0;3.0;45.79925;3.244263;2024-04-10 14:04:00
202400033367.0;5;25;25462;2;2;2.0;6.0;46.90379;6.35223;2024-01-18 07:45:00
202400033368.0;1;37;37122;2;1;1.0;3.0;47.35654;0.6626;2024-03-01 13:00:00
202400033369.0;1;69;69005;1;1;1.0;1.0;45.923976;4.74854;2024-04-08 16:30:00
202400033370.0;1;81;81117;1;1;2.0;6.0;43.80346;2.0449449;2024-04-10 09:20:00
202400033371.0;1;14;14366;2;6;1.0;7.0;49.14263;0.22274;2024-01-16 16:39:00
202400033372.0;2;25;25406;2;1;1.0;6.0;47.138881;6.0438;2024-05-18 07:25:00
202400033373.0;1;36;36063;1;2;1.0;3.0;46.84034055;1.70169532;2024-03-01 08:13:00
202400033374.0;1;17;17351;1;1;1.0;7.0;45.822863;-1.068871;2024-04-03 17:30:00
202400033375.0;4;14;14137;1;1;4.0;6.0;49.187964;-0.423804;2024-01-17 19:00:00
202400033376.0;1;26;26113;1;1;1.0;3.0;44.767745;5.318477;2024-05-18 11:15:00
202400033377.0;1;13;13106;2;9;1.0;7.0;43.38867;5.36056;2024-01-18 10:20:00
202400033378.0;1;56;56246;1;3;1.0;1.0;48.050227;-2.960252;2024-04-10 19:08:00
202400033379.0;3;6;6105;1;1;1.0;6.0;43.678185;7.042006;2024-05-18 01:40:00
202400033380.0;1;35;35238;1;1;2.0;4.0;48.1122;-1.71855;2024-03-01 08:30:00
202400033381.0;1;59;59611;2;3;1.0;2.0;50.67831913;2.99347937;2024-04-10 08:45:00
202400033382.0;1;50;50359;1;3;1.0;3.0;48.605021;-0.891502;2024-05-14 08:45:00
202400033383.0;1;34;34172;2;1;1.0;2.0;43.61654;3.9141;2024-03-01 09:45:00
202400033384.0;1;13;13213;2;2;8.0;3.0;43.34351;5.44625;2024-01-17 12:10:00
202400033385.0;1;13;13215;1;1;2.0;2.0;43.34525729;5.37428047;2024-04-09 07:45:00
202400033386.0;1;34;34172;2;1;1.0;6.0;43.60184;3.91787;2024-02-26 08:50:00
202400033387.0;1;13;13047;1;4;1.0;3.0;43.58521;4.94578;2024-01-12 14:45:00
202400033388.0;1;34;34172;2;9;1.0;7.0;43.58572;3.87663;2024-02-29 12:50:00
202400033389.0;1;69;69259;1;1;1.0;3.0;45.71822442;4.86847152;2024-04-08 20:00:00
202400033390.0;1;45;45014;1;1;1.0;7.0;48.198749;2.371287;2024-05-17 12:40:00
202400033391.0;1;11;11069;2;1;1.0;6.0;43.20235;2.32906;2024-01-18 10:25:00
202400033392.0;1;91;91434;1;1;1.0;2.0;48.66955;2.3501;2024-04-09 07:00:00
202400033393.0;1;45;45098;2;1;1.0;3.0;47.819094;1.753636;2024-05-12 11:30:00
202400033394.0;1;33;33063;2;2;2.0;3.0;44.83659;-0.5989;2024-03-01 10:35:00
202400033395.0;2;7;7316;2;9;2.0;2.0;44.89236;4.85053;2024-01-18 08:00:00
202400033396.0;1;78;78466;1;2;1.0;3.0;48.92614;1.99752;2024-04-08 19:00:00
202400033397.0;1;6;6069;2;1;1.0;3.0;43.65325;6.94558;2024-01-18 14:10:00
202400033398.0;1;18;18206;1;2;1.0;3.0;47.147138;2.3569;2024-05-18 12:30:00
202400033399.0;1;33;33529;2;6;2.0;2.0;44.605026;-1.130651;2024-03-01 13:00:00
202400033400.0;1;92;92050;1;1;1.0;6.0;48.90183264;2.20286349;2024-04-08 09:40:00
202400033401.0;1;10;10225;1;1;5.0;6.0;48.50604726;3.56229544;2024-05-18 07:00:00
202400033402.0;1;92;92050;1;1;1.0;3.0;48.89897612;2.21449023;2024-04-08 09:13:00
202400033403.0;1;75;75101;2;3;2.0;3.0;48.865098;2.331606;2024-01-17 13:24:00
202400033404.0;1;30;30325;1;1;3.0;6.0;43.990514;3.688574;2024-05-14 16:45:00
202400033405.0;4;92;92072;1;1;1.0;6.0;48.82701466;2.2242259;2024-04-08 06:20:00
202400033406.0;5;31;31555;2;1;2.0;3.0;43.5983;1.4185;2024-02-29 18:45:00
202400033407.0;1;93;93066;1;1;1.0;2.0;48.92480847;2.34052802;2024-04-09 20:00:00
202400033408.0;1;75;75105;2;3;2.0;3.0;48.850406;2.353521;2024-01-17 11:25:00
202400033409.0;5;29;29019;2;1;1.0;3.0;48.389467;-4.483134;2024-03-08 07:20:00
202400033410.0;1;93;93064;1;1;1.0;4.0;48.87467004;2.47902095;2024-04-09 19:10:00
202400033411.0;1;75;75119;2;1;9.0;3.0;48.882743;2.383655;2024-01-18 14:45:00
202400033412.0;1;67;67045;1;1;1.0;7.0;48.489961;7.507524;2024-05-16 06:50:00
202400033413.0;5;29;29019;2;1;2.0;6.0;48.386337;-4.464993;2024-03-01 01:30:00
202400033414.0;5;75;75118;2;2;3.0;6.0;48.895995;2.345981;2024-01-17 07:40:00
202400033415.0;2;34;34294;1;1;2.0;7.0;43.702777;4.116579;2024-05-18 06:05:00
202400033416.0;1;92;92036;1;1;1.0;4.0;48.93788403;2.31487513;2024-04-09 19:45:00
202400033417.0;5;28;28134;2;1;8.0;6.0;48.73226;1.38058;2024-03-01 21:00:00
202400033418.0;2;75;75115;2;1;2.0;6.0;48.833001;2.277506;2024-01-17 07:30:00
202400033419.0;1;92;92036;1;1;2.0;2.0;48.93875792;2.30702162;2024-04-09 19:30:00
202400033420.0;1;91;91017;1;1;1.0;4.0;48.599459;2.058917;2024-05-12 17:47:00
202400033421.0;5;15;15012;2;1;3.0;2.0;44.897384;2.467824;2024-02-29 20:20:00
202400033422.0;5;75;75114;2;2;4.0;7.0;48.831816;2.314141;2024-01-14 18:55:00
202400033423.0;1;93;93013;1;1;2.0;2.0;48.94214126;2.43085243;2024-04-09 17:15:00
202400033424.0;1;15;15014;2;6;1.0;3.0;44.90402;2.4268;2024-02-29 16:55:00
202400033425.0;5;75;75108;2;2;3.0;6.0;48.879862;2.320696;2024-01-17 19:25:00
202400033426.0;1;973;97311;1;1;2.0;5.0;5.487716;-53.983984;2024-05-17 15:45:00
202400033427.0;1;95;95277;1;1;1.0;2.0;48.98053765;2.49746035;2024-04-09 07:15:00
202400033428.0;1;77;77142;2;1;1.0;6.0;48.862209;2.943757;2024-05-17 10:25:00
202400033429.0;1;13;13054;2;9;1.0;3.0;43.41563;5.21669;2024-03-01 13:30:00
202400033430.0;1;93;93066;1;1;1.0;3.0;48.90987726;2.35801584;2024-04-08 19:45:00
202400033431.0;1;13;13213;2;1;1.0;3.0;43.32669;5.42071;2024-03-01 08:40:00
202400033432.0;1;94;94058;2;3;2.0;2.0;48.85253393;2.51115945;2024-01-17 16:50:00
202400033433.0;1;83;83053;1;1;1.0;1.0;43.158972;5.840596;2024-05-18 14:25:00
202400033434.0;5;94;94041;2;2;2.0;6.0;48.81372;2.39535;2024-01-18 18:35:00
202400033435.0;2;13;13001;2;3;1.0;3.0;43.57728336;5.38416681;2024-03-01 19:40:00
202400033436.0;1;83;83101;1;1;1.0;4.0;43.24725128;6.64785572;2024-05-18 19:25:00
202400033437.0;1;94;94028;2;1;8.0;6.0;48.78995;2.43904;2024-01-09 13:00:00
202400033438.0;1;6;6088;1;1;1.0;1.0;43.73766;7.25389;2024-03-01 15:00:00
202400033439.0;1;83;83115;2;1;1.0;6.0;43.310752;6.633253;2024-05-18 10:30:00
202400033440.0;5;94;94047;2;1;2.0;1.0;48.70321;2.54883;2024-01-17 17:55:00
202400033441.0;1;75;75118;2;1;1.0;3.0;48.900675;2.333095;2024-02-27 17:15:00
202400033442.0;1;13;13059;2;1;1.0;2.0;43.643234;5.513474;2024-04-20 13:45:00
202400033443.0;5;93;93046;2;3;2.0;6.0;48.91233;2.52247;2024-01-18 00:01:00
202400033444.0;1;93;93027;1;1;1.0;4.0;48.93506284;2.40116641;2024-04-08 11:30:00
202400033445.0;5;75;75119;2;1;1.0;6.0;48.897213;2.394354;2024-02-29 03:35:00
202400033446.0;3;67;67300;1;1;1.0;7.0;48.56113;7.510314;2024-05-17 23:20:00
202400033447.0;5;93;93066;2;1;4.0;7.0;48.91871108;2.35711992;2024-01-18 08:40:00
202400033448.0;1;88;88322;2;1;1.0;6.0;48.143709;6.681567;2024-05-14 11:45:00
202400033449.0;5;75;75116;2;1;1.0;4.0;48.874364;2.275955;2024-02-28 20:50:00
202400033450.0;1;93;93010;1;1;1.0;7.0;48.9081188;2.47308674;2024-04-08 15:38:00
202400033451.0;1;93;93077;2;2;4.0;3.0;48.88399;2.519469;2024-01-18 09:20:00
202400033452.0;2;42;42046;1;2;2.0;1.0;45.646079;4.050803;2024-05-17 19:40:00
202400033453.0;5;75;75116;2;1;1.0;2.0;48.874364;2.275955;2024-02-28 19:45:00
202400033454.0;5;93;93051;2;1;3.0;6.0;48.8248;2.57784;2024-01-17 21:25:00
202400033455.0;5;93;93032;2;3;4.0;7.0;48.88786518;2.53372695;2024-01-18 05:40:00
202400033456.0;1;69;69225;1;1;2.0;1.0;45.874361;4.419626;2024-05-18 08:00:00
202400033457.0;2;75;75119;2;1;1.0;1.0;48.897756;2.382372;2024-02-27 18:20:00
202400033458.0;1;85;85211;1;9;1.0;6.0;46.60786;-1.55925;2024-05-17 10:30:00
202400033459.0;5;92;92049;2;9;4.0;1.0;48.82218257;2.31409281;2024-01-18 19:49:00
202400033460.0;5;75;75119;2;2;2.0;6.0;48.888781;2.393075;2024-03-01 01:40:00
202400033461.0;1;76;76164;1;1;1.0;6.0;49.50807;0.782529;2024-05-18 06:45:00
202400033462.0;1;94;94073;1;1;1.0;3.0;48.75424369;2.38104533;2024-04-09 09:30:00
202400033463.0;5;92;92025;2;9;8.0;3.0;48.93078879;2.26727929;2024-01-18 22:00:00
202400033464.0;5;75;75118;2;2;3.0;3.0;48.884508;2.361458;2024-03-01 18:08:00
202400033465.0;3;51;51141;1;1;4.0;6.0;48.833559;4.532923;2024-01-14 21:35:00
202400033466.0;2;83;83132;1;1;1.0;3.0;43.174958;6.048596;2024-01-18 08:00:00
202400033467.0;1;75;75118;2;3;1.0;6.0;48.884487;2.349488;2024-03-01 17:25:00
202400033468.0;1;75;75112;1;1;1.0;3.0;48.81875414;2.45760083;2024-04-08 15:52:00
202400033469.0;3;71;71494;1;1;1.0;6.0;46.4070902;4.85695082;2024-01-19 18:00:00
202400033470.0;1;13;13213;1;1;1.0;2.0;43.32227;5.42308;2024-05-15 16:40:00
202400033471.0;4;67;67073;2;1;3.0;6.0;48.275175;7.404528;2024-01-18 07:30:00
202400033472.0;1;75;75118;2;2;2.0;6.0;48.892766;2.343838;2024-03-01 12:50:00
202400033473.0;5;974;97416;2;1;1.0;3.0;-21.33862;55.46973;2024-02-06 04:55:00
202400033474.0;1;69;69272;1;1;1.0;2.0;45.58916457;4.82280199;2024-05-17 18:30:00
202400033475.0;3;1;1153;1;1;1.0;6.0;46.296781;6.043596;2024-01-15 20:29:00
202400033476.0;1;2;2722;2;3;3.0;6.0;49.37712;3.3287;2024-02-07 11:00:00
202400033477.0;1;69;69297;1;1;1.0;3.0;45.58807451;4.78829487;2024-04-30 13:00:00
202400033478.0;1;95;95352;1;1;7.0;2.0;49.10324917;2.39694713;2024-01-16 08:20:00
202400033479.0;1;1;1424;1;1;2.0;6.0;45.858996;4.983484;2024-05-15 09:50:00
202400033480.0;1;56;56129;1;1;1.0;6.0;48.120697;-2.496643;2024-01-18 14:15:00
202400033481.0;1;75;75116;2;1;1.0;6.0;48.847257;2.263546;2024-03-01 16:00:00
202400033482.0;1;69;69383;2;1;1.0;3.0;45.75155018;4.86861678;2024-04-08 15:35:00
202400033483.0;5;75;75115;2;2;3.0;6.0;48.843773;2.286374;2024-03-01 19:35:00
202400033484.0;1;56;56123;1;3;1.0;1.0;47.676008;-2.37472;2024-01-18 16:05:00
202400033485.0;1;33;33281;1;1;1.0;4.0;44.84673;-0.67024;2024-05-17 17:14:00
202400033486.0;1;76;76746;1;1;1.0;6.0;49.806215;0.555335;2024-01-16 09:30:00
202400033487.0;1;75;75114;2;2;1.0;6.0;48.827473;2.334832;2024-03-01 11:45:00
202400033488.0;1;94;94065;1;1;1.0;2.0;48.74959986;2.35641516;2024-05-17 18:33:00
202400033489.0;1;76;76101;2;3;1.0;6.0;49.931788;1.627908;2024-01-19 13:15:00
202400033490.0;1;92;92072;1;1;1.0;7.0;48.82237883;2.22218066;2024-04-17 17:58:00
202400033491.0;2;972;97213;1;1;1.0;6.0;14.65695;-60.97254;2024-04-08 06:00:00
202400033492.0;5;75;75113;2;2;2.0;3.0;48.81888;2.359547;2024-03-01 18:40:00
202400033493.0;1;33;33546;1;1;2.0;1.0;44.854289;-0.150092;2024-01-18 11:15:00
202400033494.0;1;78;78466;1;1;1.0;4.0;48.928581;1.988439;2024-05-17 17:53:00
202400033495.0;1;75;75108;2;3;6.0;3.0;48.880498;2.312956;2024-03-01 09:25:00
202400033496.0;2;33;33348;2;2;1.0;3.0;45.367366;-0.991355;2024-01-18 18:30:00
202400033497.0;1;92;92047;1;1;1.0;2.0;48.83271459;2.15695103;2024-05-17 09:30:00
202400033498.0;1;972;97209;2;1;1.0;2.0;14.60404;-61.06364;2024-04-08 07:55:00
202400033499.0;1;63;63055;1;1;1.0;6.0;45.8449069;2.78637488;2024-01-19 08:25:00
202400033500.0;1;78;78158;1;1;1.0;2.0;48.83148;2.147239;2024-05-16 17:00:00
202400033501.0;5;75;75114;2;1;3.0;2.0;48.81644;2.343045;2024-03-01 20:15:00
202400033502.0;1;92;92036;1;1;1.0;2.0;48.93761642;2.29550867;2024-05-16 09:34:00
202400033503.0;5;41;41233;1;1;2.0;6.0;47.439442;1.300924;2024-01-18 19:14:00
202400033504.0;1;93;93001;1;1;2.0;6.0;48.92159219;2.37679124;2024-05-17 20:20:00
202400033505.0;5;75;75107;2;2;1.0;1.0;48.857158;2.310094;2024-02-29 20:25:00
202400033506.0;1;86;86177;2;1;1.0;6.0;46.672671;0.245619;2024-01-19 08:00:00
202400033507.0;1;93;93078;1;1;1.0;5.0;48.96803426;2.50944335;2024-05-17 07:05:00
202400033508.0;2;75;75101;2;2;1.0;3.0;48.860572;2.349372;2024-03-01 07:05:00
202400033509.0;1;44;44195;1;3;1.0;3.0;47.348081;-1.954896;2024-01-16 10:50:00
202400033510.0;1;972;97209;1;1;1.0;5.0;14.6406;-61.08165;2024-04-06 16:55:00
202400033511.0;1;93;93064;1;1;1.0;3.0;48.87743609;2.47722387;2024-05-17 07:30:00
202400033512.0;1;94;94044;2;1;2.0;6.0;48.754616;2.484691;2024-03-01 11:40:00
202400033513.0;1;44;44029;2;6;1.0;3.0;47.267564;-1.342025;2024-01-18 16:50:00
202400033514.0;3;93;93078;1;1;1.0;2.0;48.96284268;2.52216842;2024-05-16 23:25:00
202400033515.0;1;35;35188;2;3;8.0;6.0;48.135707;-1.955851;2024-01-16 10:55:00
202400033516.0;1;94;94046;2;2;2.0;6.0;48.80969602;2.44349402;2024-03-01 12:40:00
202400033517.0;5;2;2649;2;3;1.0;3.0;49.152668;3.387254;2024-01-19 17:30:00
202400033518.0;3;972;97213;2;9;1.0;7.0;14.61;-61.03;2024-04-06 03:14:00
202400033519.0;4;94;94073;1;1;1.0;3.0;48.7658023;2.37939522;2024-05-16 23:25:00
202400033520.0;5;94;94076;2;3;2.0;1.0;48.8024;2.3635;2024-02-29 21:10:00
202400033521.0;5;971;97101;1;1;1.0;6.0;16.26265;-61.50387;2024-04-05 23:45:00
202400033522.0;5;1;1229;1;2;4.0;5.0;46.32003;5.139252;2024-01-18 18:28:00
202400033523.0;1;94;94073;2;3;1.0;6.0;48.762701;2.390622;2024-03-01 15:10:00
202400033524.0;3;94;94073;1;1;2.0;5.0;48.76210053;2.38167667;2024-05-15 03:00:00
202400033525.0;1;50;50394;2;1;1.0;6.0;49.187335;-1.414533;2024-01-19 16:15:00
202400033526.0;1;50;50467;1;1;8.0;7.0;49.477362;-1.376129;2024-01-05 08:25:00
202400033527.0;1;94;94065;1;1;2.0;2.0;48.75350433;2.36134909;2024-03-01 12:30:00
202400033528.0;5;971;97101;1;1;1.0;6.0;16.25262;-61.4906;2024-04-07 01:00:00
202400033529.0;2;50;50461;1;1;2.0;6.0;49.49405114;-1.41492728;2024-01-04 17:23:00
202400033530.0;1;36;36031;1;1;1.0;7.0;46.87313;1.439193;2024-01-19 17:20:00
202400033531.0;5;94;94028;2;2;2.0;6.0;48.791545;2.461792;2024-03-01 19:50:00
202400033532.0;1;974;97416;2;1;1.0;6.0;-21.34139;55.47137;2024-05-16 16:20:00
202400033533.0;5;971;97101;1;3;1.0;3.0;16.27584;-61.50745;2024-04-05 21:25:00
202400033534.0;3;16;16191;1;1;1.0;2.0;45.928115;0.197566;2024-01-19 07:15:00
202400033535.0;1;85;85234;1;1;1.0;7.0;46.809423;-2.024832;2024-01-18 16:00:00
202400033536.0;1;973;97302;2;1;1.0;3.0;4.93771;-52.29856;2024-05-15 13:12:00
202400033537.0;1;94;94028;2;6;2.0;3.0;48.76681;2.47237;2024-02-29 12:45:00
202400033538.0;5;95;95491;2;9;8.0;3.0;49.001585;2.239032;2024-04-08 22:53:00
202400033539.0;5;69;69386;2;1;1.0;1.0;45.76989;4.85663;2024-05-16 23:20:00
202400033540.0;1;85;85084;2;3;1.0;6.0;46.767455;-1.234224;2024-01-19 12:51:00
202400033541.0;1;94;94075;2;3;2.0;6.0;48.721393;2.52917;2024-03-01 12:40:00
202400033542.0;3;91;91161;2;9;2.0;3.0;48.71315;2.29802;2024-04-09 00:36:00
202400033543.0;1;93;93072;2;1;1.0;2.0;48.95766016;2.37571031;2024-03-01 16:50:00
202400033544.0;1;91;91377;2;1;1.0;6.0;48.71755;2.29432;2024-04-08 19:15:00
202400033545.0;1;69;69388;2;2;2.0;3.0;45.7412;4.86418;2024-05-16 13:05:00
202400033546.0;2;27;27103;1;1;4.0;1.0;49.33525;0.795146;2024-01-18 08:50:00
202400033547.0;5;37;37109;2;1;1.0;6.0;47.411943;0.60987;2024-01-12 18:00:00
202400033548.0;1;93;93055;2;2;1.0;6.0;48.89138;2.40253;2024-03-01 08:30:00
202400033549.0;5;91;91191;2;1;1.0;1.0;48.719768;2.452934;2024-04-06 23:10:00
202400033550.0;5;69;69382;2;5;1.0;3.0;45.75725;4.83673;2024-05-16 23:48:00
202400033551.0;2;88;88372;2;1;1.0;6.0;48.401425;6.831844;2024-01-19 07:45:00
202400033552.0;1;971;97101;1;1;1.0;3.0;16.28056;-61.51119;2024-05-15 15:10:00
202400033553.0;1;93;93077;2;4;1.0;2.0;48.88315;2.50278;2024-03-01 08:53:00
202400033554.0;3;89;89387;2;2;2.0;3.0;48.19124;3.31017;2024-02-18 19:10:00
202400033555.0;3;72;72115;1;1;1.0;6.0;47.66088954;0.43014115;2024-01-18 23:40:00
202400033556.0;3;10;10100;1;1;1.0;6.0;48.228225;4.181274;2024-01-19 03:34:00
202400033557.0;5;93;93063;2;3;3.0;6.0;48.88565;2.42916;2024-02-29 21:20:00
202400033558.0;1;2A;2A004;2;1;1.0;4.0;41.92973;8.75971;2024-05-16 17:14:00
202400033559.0;2;6;6085;1;1;1.0;7.0;43.60575284;7.0460996;2024-01-19 18:15:00
202400033560.0;5;89;89338;2;2;2.0;3.0;48.21765;3.2933;2024-02-18 18:49:00
202400033561.0;1;95;95280;2;1;1.0;6.0;49.02502565;2.458781;2024-05-16 16:10:00
202400033562.0;5;93;93031;2;3;2.0;3.0;48.94939;2.33213;2024-02-29 19:38:00
202400033563.0;1;87;87085;2;2;1.0;6.0;45.82195;1.26478;2024-04-06 10:17:00
202400033564.0;5;93;93027;2;1;3.0;2.0;48.92815;2.39666;2024-03-01 21:40:00
202400033565.0;1;93;93027;2;2;1.0;2.0;48.91811;2.40772;2024-03-01 07:15:00
202400033566.0;1;87;87085;2;2;1.0;3.0;45.84730402;1.26508713;2024-04-05 20:32:00
202400033567.0;5;93;93007;2;2;2.0;6.0;48.945024;2.449993;2024-03-01 20:15:00
202400033568.0;1;95;95582;2;1;1.0;6.0;48.96866869;2.23371819;2024-05-16 16:40:00
202400033569.0;3;68;68071;1;1;4.0;5.0;47.710599;7.108583;2024-01-17 00:01:00
202400033570.0;5;95;95491;2;1;1.0;7.0;48.99964791;2.23982134;2024-04-01 23:08:00
202400033571.0;5;87;87085;2;3;1.0;3.0;45.825;1.26731;2024-04-04 21:54:00
202400033572.0;1;92;92063;2;3;2.0;1.0;48.8821766;2.17978227;2024-03-01 11:58:00
202400033573.0;5;987;98748;1;1;1.0;6.0;-17.81;-149.243;2024-01-18 21:30:00
202400033574.0;1;91;91692;2;1;1.0;3.0;48.679022;2.19069;2024-05-16 13:15:00
202400033575.0;1;92;92020;2;3;2.0;1.0;48.80929646;2.30097574;2024-03-01 10:10:00
202400033576.0;1;87;87065;1;1;1.0;5.0;45.81546722;1.29633278;2024-04-04 17:55:00
202400033577.0;1;987;98722;2;1;1.0;6.0;-17.592;-149.391;2024-01-18 15:00:00
202400033578.0;1;84;84080;1;1;2.0;6.0;44.02699;4.96791;2024-05-16 18:10:00
202400033579.0;1;92;92040;2;1;1.0;6.0;48.82368303;2.26231617;2024-03-01 11:00:00
202400033580.0;5;83;83137;2;1;1.0;6.0;43.12288879;5.9709512;2024-04-08 05:15:00
202400033581.0;1;83;83090;2;1;1.0;6.0;43.12775471;5.85183021;2024-05-16 16:30:00
202400033582.0;5;971;97116;2;1;1.0;3.0;16.31132;-61.486729;2024-01-18 19:00:00
202400033583.0;1;92;92035;2;2;2.0;3.0;48.9048;2.24923;2024-03-01 10:15:00
202400033584.0;1;83;83137;2;9;1.0;3.0;43.11445;5.9807;2024-04-07 09:50:00
202400033585.0;1;13;13040;2;1;1.0;7.0;43.452529;5.564715;2024-01-19 15:30:00
202400033586.0;1;83;83126;2;1;1.0;6.0;43.10903953;5.8540805;2024-04-27 15:20:00
202400033587.0;5;92;92024;2;1;2.0;3.0;48.90181117;2.30726892;2024-03-01 21:32:00
202400033588.0;1;77;77447;2;9;1.0;7.0;48.53834;2.54829;2024-04-07 11:00:00
202400033589.0;1;83;83069;2;9;1.0;6.0;43.1222;6.1506;2024-05-15 13:00:00
202400033590.0;3;76;76231;2;1;1.0;6.0;49.278053;1.009064;2024-04-09 00:05:00
202400033591.0;1;92;92012;2;1;1.0;6.0;48.83970985;2.24031758;2024-02-29 07:44:00
202400033592.0;1;84;84003;2;9;1.0;6.0;43.874943;5.402651;2024-01-19 10:40:00
202400033593.0;1;81;81144;1;9;1.0;3.0;43.95592;2.15712;2024-05-16 18:40:00
202400033594.0;1;972;97205;1;1;1.0;7.0;14.633531;-61.12632;2024-03-02 14:30:00
202400033595.0;2;83;83108;1;1;1.0;6.0;43.325669;5.9961;2024-01-19 05:30:00
202400033596.0;1;76;76351;2;3;2.0;3.0;49.49901;0.14327;2024-04-04 19:00:00
202400033597.0;5;79;79191;2;1;1.0;6.0;46.32468;-0.46807;2024-05-16 23:20:00
202400033598.0;1;76;76552;2;1;1.0;7.0;49.50362;0.07932;2024-04-05 13:20:00
202400033599.0;2;67;67184;2;1;3.0;6.0;48.901823;7.980932;2024-01-18 07:55:00
202400033600.0;5;76;76351;2;1;1.0;6.0;49.50123;0.1134;2024-04-06 02:45:00
202400033601.0;5;27;27391;2;2;2.0;3.0;48.826192;1.34324;2024-03-01 21:30:00
202400033602.0;1;77;77122;2;1;1.0;6.0;48.6576294;2.55797982;2024-05-16 13:30:00
202400033603.0;2;54;54397;2;4;9.0;6.0;48.610642;6.102063;2024-01-19 07:20:00
202400033604.0;2;72;72181;2;1;3.0;6.0;47.98555;0.22442;2024-04-07 20:20:00
202400033605.0;1;84;84027;1;1;1.0;6.0;44.150458;4.723037;2024-03-02 17:30:00
202400033606.0;1;77;77196;1;1;1.0;6.0;48.94911163;2.75506689;2024-05-16 20:00:00
202400033607.0;1;62;62259;1;1;1.0;7.0;50.20919946;2.8597033;2024-03-02 09:20:00
202400033608.0;1;38;38401;2;1;1.0;6.0;45.563935;5.430149;2024-01-17 11:50:00
202400033609.0;1;72;72181;2;9;1.0;3.0;48.01887;0.17411;2024-04-07 13:10:00
202400033610.0;1;76;76681;2;2;1.0;3.0;49.41072842;1.07872653;2024-05-16 15:10:00
202400033611.0;5;69;69106;2;2;2.0;3.0;45.927155;4.690068;2024-01-18 17:45:00
202400033612.0;1;69;69264;2;1;1.0;6.0;45.98379;4.70608;2024-04-08 08:35:00
202400033613.0;1;76;76305;2;1;1.0;6.0;49.50019;0.20545;2024-05-07 18:10:00
202400033614.0;3;77;77256;1;2;2.0;2.0;48.522062;3.182387;2024-03-02 02:30:00
202400033615.0;1;69;69290;2;1;8.0;6.0;45.70308;4.93144;2024-04-07 15:45:00
202400033616.0;1;85;85178;2;6;1.0;3.0;46.767406;-1.500422;2024-01-18 12:35:00
202400033617.0;1;69;69199;2;2;3.0;3.0;45.70085;4.85636;2024-05-15 10:10:00
202400033618.0;1;76;76755;1;2;1.0;1.0;49.677085;0.514534;2024-03-02 10:35:00
202400033619.0;2;13;13106;1;1;2.0;3.0;43.402542;5.355885;2024-01-18 07:27:00
202400033620.0;2;67;67482;2;1;1.0;3.0;48.59392;7.70146;2024-04-08 20:15:00
202400033621.0;3;13;13081;1;1;2.0;1.0;43.49195399;5.24009441;2024-01-18 03:04:00
202400033622.0;1;69;69091;2;1;2.0;3.0;45.5850583;4.74998542;2024-05-16 15:25:00
202400033623.0;1;64;64445;2;1;1.0;7.0;43.32453;-0.34422;2024-04-08 11:45:00
202400033624.0;1;82;82087;1;1;1.0;1.0;44.108215;1.25213;2024-03-02 10:06:00
202400033625.0;1;67;67447;2;1;1.0;3.0;48.60669;7.76184;2024-05-16 16:50:00
