"Id_accident";"Lettre Conventionnelle Véhicule";"Année";"Lieu Admin Actuel - Territoire Nom";"CNIT";"Catégorie véhicule";"Age véhicule"
"423 809";"A";"2022";"Métropole";"M10JT0VP0301462";"VT";"2"
"423 809";"B";"2022";"Métropole";"M10RENVP322A709";"VT";"9"
"423 811";"A";"2022";"Métropole";"L1EBETCL000F263";"Cyclo";"0"
"423 812";"A";"2022";"Métropole";"N10RENCT558C641";"VU";"3"
"423 812";"B";"2022";"Métropole";"MPE5212VB542";"VT";"13"
"423 813";"A";"2022";"Métropole";"M10PGTVP125A609";"VT";"0"
"423 813";"B";"2022";"Métropole";"MRE1606AY899";"VT";"18"
"423 814";"A";"2022";"Métropole";"M10CTRVP0009214";"VT";"13"
"423 815";"A";"2022";"Métropole";"N/A";"VT";"2"
"423 815";"B";"2022";"Métropole";"M10BMWVP032L488";"VT";"6"
"423 816";"Z";"2022";"Métropole";"N/A";"VU";"N/A"
"423 817";"A";"2022";"Métropole";"L3EYAMML000J876";"Moto légère";"4"
"423 817";"B";"2022";"Métropole";"MAL5901NH731";"VT";"14"
"423 818";"A";"2022";"Métropole";"N10MCZCT0139488";"VU";"4"
"423 818";"B";"2022";"Métropole";"M10PGTVP180M893";"VT";"0"
"423 819";"A";"2022";"Métropole";"MFD53C2SD103";"VT";"17"
"423 819";"B";"2022";"Métropole";"M10CTRVP0807919";"VT";"1"
"423 820";"A";"2022";"Métropole";"L1EYAMCL0005374";"Cyclo";"5"
"423 821";"A";"2022";"Métropole";"N/A";"VT";"3"
"423 821";"B";"2022";"Métropole";"N/A";"Cyclo";"0"
"423 822";"A";"2022";"Métropole";"N10RENCT007G772";"VU";"10"
"423 822";"B";"2022";"Métropole";"L3EBMWM2034M610";"Moto lourde";"5"
"423 824";"A";"2022";"Métropole";"M10RENVP003V589";"VT";"10"
"423 824";"B";"2022";"Métropole";"L1EPGGCL000X885";"Cyclo";"4"
"423 826";"A";"2022";"Métropole";"MRE5526A0678";"VT";"14"
"423 826";"B";"2022";"Métropole";"M10RENVP013D888";"VT";"9"
"423 827";"A";"2022";"Métropole";"VF3MCYHZRLS1893";"VT";"1"
"423 828";"Z";"2022";"Métropole";"WBAFF41020L1323";"VT";"13"
"423 829";"A";"2022";"Métropole";"M10AUDVP021E867";"VT";"4"
"423 829";"B";"2022";"Métropole";"L1ECEFCL000L379";"Cyclo";"2"
"423 830";"A";"2022";"Métropole";"M10JT0VP012M102";"VT";"6"
"423 831";"B";"2022";"Métropole";"N/A";"VT";"4"
"423 832";"A";"2022";"Métropole";"MRE001AE8341";"VT";"24"
"423 833";"A";"2022";"Métropole";"N10RENCTC887272";"VU";"N/A"
"423 834";"A";"2022";"Métropole";"N/A";"VU";"0"
"423 835";"A";"2022";"Métropole";"N/A";"VU";"2"
"423 835";"B";"2022";"Métropole";"N/A";"VT";"19"
"423 835";"C";"2022";"Métropole";"M10CTRVP0299160";"VT";"N/A"
"423 836";"A";"2022";"Métropole";"N/A";"VT";"N/A"
"423 837";"B";"2022";"Métropole";"M10PGTVP0775433";"VT";"3"
"423 838";"A";"2022";"Métropole";"N10RENCT558A603";"VU";"4"
"423 838";"B";"2022";"Métropole";"L1EPGTCL076E084";"Cyclo";"N/A"
"423 839";"A";"2022";"Métropole";"M10SMTVP0002221";"VT";"4"
"423 840";"A";"2022";"Métropole";"N/A";"VT";"22"
"423 840";"B";"2022";"Métropole";"L3EYAMM1000V944";"Moto lourde";"2"
"423 840";"C";"2022";"Métropole";"MPE5306MF829";"VT";"19"
"423 841";"A";"2022";"Métropole";"MPE5001KA794";"VT";"20"
"423 841";"B";"2022";"Métropole";"M10PGTVP125R589";"VT";"0"
"423 842";"B";"2022";"Métropole";"M10PGTVP013R677";"VT";"7"
"423 843";"A";"2022";"Métropole";"N/A";"Cyclo";"4"
"423 843";"B";"2022";"Métropole";"N/A";"VT";"19"
"423 844";"A";"2022";"Métropole";"0M10FRDVP057685";"VT";"7"
"423 844";"B";"2022";"Métropole";"0L3EKTMM1000A30";"Moto légère";"0"
"423 845";"A";"2022";"Métropole";"N/A";"PL";"4"
"423 846";"B";"2022";"Métropole";"N/A";"VT";"13"
"423 847";"A";"2022";"Métropole";"MFD50H2C8209";"VT";"13"
"423 848";"A";"2022";"Métropole";"N/A";"VT";"4"
"423 848";"B";"2022";"Métropole";"LKW14K30Q145";"Moto lourde";"16"
"423 849";"A";"2022";"Métropole";"N/A";"VT";"11"
"423 849";"B";"2022";"Métropole";"N/A";"VT";"2"
"423 850";"A";"2022";"Métropole";"M10SMTVP000F198";"VT";"6"
"423 851";"A";"2022";"Métropole";"M10RENVP003C606";"VT";"11"
"423 852";"A";"2022";"Métropole";"L3EHNDML000J633";"Moto légère";"5"
"423 853";"A";"2022";"Métropole";"MFT5112EN550";"VT";"17"
"423 853";"B";"2022";"Métropole";"N/A";"VT";"14"
"423 854";"A";"2022";"Métropole";"MCT5302SA898";"VT";"16"
"423 855";"A";"2022";"Métropole";"M10VLVVP6710561";"VT";"10"
"423 856";"A";"2022";"Métropole";"M10JT0VP0180534";"VT";"5"
"423 856";"B";"2022";"Métropole";"N10JT0CT053P229";"VU";"0"
"423 857";"A";"2022";"Métropole";"M10DACVP001X367";"VT";"3"
"423 858";"A";"2022";"Métropole";"MMB89H2A3O96";"VT";"N/A"
"423 859";"A";"2022";"Métropole";"M10RENVP473R902";"VT";"6"
"423 859";"B";"2022";"Métropole";"M10NSSVP000Y350";"VT";"10"
"423 861";"A";"2022";"Métropole";"MPE5012KL386";"VT";"14"
"423 862";"A";"2022";"Métropole";"M10AUDVP079V862";"VT";"1"
"423 862";"B";"2022";"Métropole";"N/A";"VT";"7"
"423 863";"A";"2022";"Métropole";"LGG91C10G651";"Cyclo";"7"
"423 863";"B";"2022";"Métropole";"MPE7512M0310";"VT";"15"
"423 864";"A";"2022";"Métropole";"L1ESKTCL0004024";"Cyclo";"8"
"423 865";"A";"2022";"Métropole";"MAU53G2G5265";"VT";"15"
"423 866";"A";"2022";"Métropole";"M10AUDVP0276199";"VT";"N/A"
"423 866";"B";"2022";"Métropole";"LJS92E206327";"Moto légère";"14"
"423 867";"B";"2022";"Métropole";"LYM93G30L446";"Moto lourde";"14"
"423 867";"C";"2022";"Métropole";"M10FATVP154S420";"VT";"3"
"423 867";"Z";"2022";"Métropole";"N/A";"VT";"N/A"
"423 868";"A";"2022";"Métropole";"MVV5514US400";"VT";"17"
"423 868";"B";"2022";"Métropole";"MPE5001KA794";"VT";"18"
"423 869";"A";"2022";"Métropole";"MBM5822CC740";"VT";"19"
"423 870";"A";"2022";"Métropole";"N/A";"VT";"17"
"423 870";"B";"2022";"Métropole";"VF1BBTJ05376883";"VT";"15"
"423 870";"C";"2022";"Métropole";"VF3CCBHW6JT0513";"VT";"4"
"423 871";"A";"2022";"Métropole";"MRE5316AP518";"VT";"17"
"423 872";"A";"2022";"DOM";"M10PGTVP0480227";"VT";"5"
"423 872";"B";"2022";"DOM";"L1EKEWCL000B574";"Cyclo";"0"
"423 873";"A";"2022";"Métropole";"MFT1212HJ483";"VT";"19"
"423 874";"A";"2022";"Métropole";"MRE001AE8341";"VT";"9"
"423 874";"B";"2022";"Métropole";"M10FATVP174J462";"VT";"2"
"423 875";"A";"2022";"Métropole";"N/A";"PL";"17"
"423 877";"A";"2022";"Métropole";"WMA10XZZXHM7175";"PL";"5"
"423 878";"A";"2022";"Métropole";"MKA5202TL788";"VT";"14"
"423 878";"B";"2022";"Métropole";"N/A";"Moto lourde";"6"
"423 879";"A";"2022";"DOM";"VF34C9HR8CS1736";"VT";"8"
"423 880";"A";"2022";"Métropole";"N10PELCT450U699";"VU";"5"
"423 880";"B";"2022";"Métropole";"L3EYAMML000X089";"Moto légère";"11"
"423 881";"A";"2022";"Métropole";"N/A";"TC";"1"
"423 881";"B";"2022";"Métropole";"N/A";"VU";"0"
"423 882";"A";"2022";"Métropole";" L1EPGGCL000T14";"Cyclo";"10"
"423 883";"A";"2022";"Métropole";"M10VLVVPDG3Y196";"VT";"1"
"423 883";"B";"2022";"Métropole";"M10LEXVP002R229";"VT";"2"
"423 884";"A";"2022";"Métropole";"VF1B57BK5130491";"VT";"26"
"423 885";"A";"2022";"Métropole";" L3EBMWM2075491";"Moto lourde";"0"
"423 885";"B";"2022";"Métropole";" M10FRDVP039J10";"VT";"7"
"423 886";"A";"2022";"DOM";"N/A";"Autres";"15"
"423 886";"B";"2022";"DOM";"N/A";"Cyclo";"9"
"423 887";"A";"2022";"Métropole";"M10SMTVP000Z060";"VT";"10"
"423 887";"B";"2022";"Métropole";"L3EYAMM2000J773";"Moto lourde";"5"
"423 888";"A";"2022";"Métropole";"M10HMCVP002T443";"VT";"3"
"423 889";"A";"2022";"Métropole";"M10SKDVP0238851";"VT";"2"
"423 889";"B";"2022";"Métropole";"M10MCZVPUG1L944";"VT";"3"
"423 890";"A";"2022";"Métropole";"MFD11H2CD217";"VT";"13"
"423 890";"B";"2022";"Métropole";"N10MCDCTKR4Y451";"VU";"N/A"
"423 890";"C";"2022";"Métropole";"M10RENVPA698570";"VT";"2"
"423 891";"A";"2022";"Métropole";"M10CTRVP000R947";"VT";"10"
"423 892";"A";"2022";"Métropole";"M10MCWVPDV4A220";"VT";"1"
"423 892";"B";"2022";"Métropole";"N/A";"PL";"4"
"423 893";"A";"2022";"Métropole";"N/A";"VT";"2"
"423 894";"A";"2022";"Métropole";"N/A";"VT";"19"
"423 894";"B";"2022";"Métropole";"N/A";"Cyclo";"14"
"423 895";"A";"2022";"Métropole";"MPE3315KB252";"VT";"15"
"423 895";"B";"2022";"Métropole";"VF3CAHMP6HW1630";"VT";"5"
"423 895";"C";"2022";"Métropole";"M10VWGVP293Z191";"VT";"9"
"423 896";"A";"2022";"Métropole";"M10MCDVPNT5A945";"VT";"6"
"423 896";"Z";"2022";"Métropole";"MVW53K4DNA90";"VT";"13"
"423 897";"A";"2022";"Métropole";"M10FRDVP0585492";"VT";"8"
"423 898";"A";"2022";"Métropole";"LMP22E20Z069";"Moto légère";"16"
"423 900";"A";"2022";"Métropole";"L3EHNDML0001907";"Moto légère";"2"
"423 900";"B";"2022";"Métropole";"M10RENVPA74B311";"VT";"2"
"423 901";"A";"2022";"Métropole";"N/A";"VU";"0"
"423 901";"B";"2022";"Métropole";"L3EYAMM2000D016";"Moto lourde";"10"
"423 902";"A";"2022";"Métropole";"M10DACVP0028014";"VT";"1"
"423 902";"B";"2022";"Métropole";"M10HMCVP002D585";"VT";"4"
"423 902";"C";"2022";"Métropole";"M10PGTVP028W728";"VT";"7"
"423 903";"A";"2022";"Métropole";"N/A";"VU";"8"
"423 903";"B";"2022";"Métropole";"L5EPGGTM000T914";"Moto lourde";"2"
"423 904";"A";"2022";"Métropole";"N/A";"VT";"21"
"423 904";"B";"2022";"Métropole";"N/A";"Moto lourde";"9"
"423 906";"A";"2022";"Métropole";"M10VWGVPT67V259";"VT";"3"
"423 906";"B";"2022";"Métropole";"M1GJLRVP000S581";"VT";"2"
"423 907";"A";"2022";"Métropole";"L1EPGGCL0009351";"Cyclo";"4"
"423 907";"B";"2022";"Métropole";"M1GVLVVPS994668";"VT";"3"
"423 908";"A";"2022";"Métropole";"L3EPGGML001A329";"Moto légère";"1"
"423 908";"B";"2022";"Métropole";"M10FATVP171P436";"VT";"1"
"423 909";"A";"2022";"Métropole";"M10NSSVP0005648";"VT";"11"
"423 909";"B";"2022";"Métropole";"M10BMWVP080E505";"VT";"0"
"423 910";"A";"2022";"Métropole";"L3EYAMML0005995";"Moto légère";"0"
"423 912";"A";"2022";"Métropole";"M10PGTVP048P288";"VT";"6"
"423 913";"A";"2022";"Métropole";"N/A";"VT";"11"
"423 913";"B";"2022";"Métropole";"LMP21C10H056";"Cyclo";"16"
"423 914";"A";"2022";"Métropole";"N/A";"Moto lourde";"11"
"423 914";"B";"2022";"Métropole";" 	M30888TC004F2";"TC";"4"
"423 915";"A";"2022";"Métropole";"MPE5512V1477";"VT";"14"
"423 915";"B";"2022";"Métropole";"LYM1AN404033";"Moto lourde";"21"
"423 916";"A";"2022";"Métropole";"MCT7512ST053";"VT";"10"
"423 916";"B";"2022";"Métropole";"MRE5021EP748";"VT";"12"
"423 917";"A";"2022";"Métropole";"M10PGTVP081C012";"VT";"2"
"423 917";"B";"2022";"Métropole";"N/A";"PL";"22"
"423 918";"A";"2022";"Métropole";" WB10549B68ZR77";"Moto lourde";"14"
"423 918";"B";"2022";"Métropole";"N/A";"VT";"10"
"423 919";"B";"2022";"Métropole";"MPE1012SK162";"VT";"15"
"423 920";"A";"2022";"Métropole";" L3EYAMM1000H96";"Moto lourde";"1"
"423 920";"B";"2022";"Métropole";"M10CTRVP080E962";"VT";"2"
"423 921";"A";"2022";"Métropole";"MFT1012HD487";"VT";"18"
"423 921";"B";"2022";"Métropole";"LKM12K30C240";"Moto lourde";"14"
"423 922";"A";"2022";"Métropole";"M10JT0VP012R918";"VT";"6"
"423 923";"A";"2022";"Métropole";"MPE3102BQ073";"VT";"23"
"423 924";"A";"2022";"Métropole";"MPE1102KG642";"VT";"20"
"423 925";"A";"2022";"Métropole";"N10CTRCT0014205";"VU";"10"
"423 925";"B";"2022";"Métropole";"MSE5342KC377";"VT";"13"
"423 926";"A";"2022";"Métropole";"M10PGTVP005F407";"VT";"7"
"423 926";"B";"2022";"Métropole";"N/A";"VU";"10"
"423 926";"C";"2022";"Métropole";"N/A";"VU";"1"
"423 927";"A";"2022";"Métropole";"LYM93G30L446";"Moto lourde";"12"
"423 928";"Z";"2022";"Métropole";"MVW56K4KXD24";"VT";"13"
"423 929";"A";"2022";"Métropole";"M10FRDVP003U051";"VT";"10"
"423 929";"B";"2022";"Métropole";"M10AUDVP006L720";"VT";"9"
"423 930";"A";"2022";"Métropole";"M10RENVP0030860";"VT";"1"
"423 930";"B";"2022";"Métropole";"N10FATCT177N461";"VU";"2"
"423 931";"A";"2022";"Métropole";"M10RENVP534G054";"VT";"4"
"423 934";"A";"2022";"Métropole";"MPE1011S4633";"VT";"14"
"423 935";"A";"2022";"Métropole";"M10PGTVP045J831";"VT";"6"
"423 935";"B";"2022";"Métropole";"M10VWGVPN303671";"VT";"5"
"423 936";"A";"2022";"Métropole";"N/A";"PL";"30"
"423 936";"B";"2022";"Métropole";"M10RENVP000T008";"VT";"11"
"423 937";"A";"2022";"Métropole";"M10RENVP000R526";"VT";"11"
"423 938";"A";"2022";"Métropole";"LJS1AL40M393";"Moto lourde";"13"
"423 939";"A";"2022";"Métropole";"MCT5306L1863";"VT";"15"
"423 939";"B";"2022";"Métropole";"L1EKYMCL000B032";"Cyclo";"9"
"423 941";"A";"2022";"Métropole";"M10SETVP001N745";"VT";"9"
"423 941";"Z";"2022";"Métropole";"MM10CTRVP008P64";"VT";"8"
"423 942";"A";"2022";"Métropole";"N/A";"Moto lourde";"0"
"423 943";"A";"2022";"Métropole";"M10DACVP000J997";"VT";"6"
"423 943";"B";"2022";"Métropole";"MCT7316VD107";"VT";"5"
"423 944";"A";"2022";"Métropole";"N/A";"VU";"14"
"423 946";"A";"2022";"Métropole";"LKW14L30G292";"Moto lourde";"12"
"423 947";"A";"2022";"Métropole";"MMB53T4YX156";"VT";"14"
"423 947";"B";"2022";"Métropole";" N30ARZTRB79S99";"PL";"N/A"
"423 948";"A";"2022";"Métropole";"N/A";"Cyclo";"N/A"
"423 949";"A";"2022";"Métropole";"M10VWGVPF76L227";"VT";"7"
"423 949";"B";"2022";"Métropole";"L3ESUZML000N368";"Moto légère";"9"
"423 950";"A";"2022";"Métropole";"L1EKEWCL0005593";"Cyclo";"3"
"423 950";"B";"2022";"Métropole";"MCT5306HF457";"VT";"23"
"423 951";"B";"2022";"Métropole";"N/A";"Moto légère";"22"
"423 952";"A";"2022";"Métropole";"L3EBMWM1042V127";"Moto lourde";"3"
"423 952";"B";"2022";"Métropole";"M10VWGVPH14J001";"VT";"5"
"423 954";"A";"2022";"Métropole";"MRE5312AT919";"VT";"13"
"423 954";"B";"2022";"Métropole";"WDB6703221N0748";"PL";"23"
"423 955";"A";"2022";"Métropole";"M10FATVP171P436";"VT";"3"
"423 955";"B";"2022";"Métropole";"MPE5512V1477";"VT";"14"
"423 956";"A";"2022";"Métropole";"M10VWGVP0200914";"VT";"11"
"423 956";"B";"2022";"Métropole";"L3EDUCM2000L071";"Moto lourde";"7"
"423 957";"A";"2022";"Métropole";"N/A";"VU";"4"
"423 957";"B";"2022";"Métropole";"N/A";"Autres";"11"
"423 957";"C";"2022";"Métropole";"N/A";"Autres";"12"
"423 957";"D";"2022";"Métropole";"N/A";"Autres";"3"
"423 958";"A";"2022";"DOM";"N10PGTCT037Z234";"VU";"6"
"423 958";"B";"2022";"DOM";"M10JT0VP058C833";"VT";"0"
"423 959";"A";"2022";"Métropole";"L1EMBKCL0001056";"Cyclo";"N/A"
"423 959";"B";"2022";"Métropole";"M10VWGVPT454466";"VT";"3"
"423 960";"A";"2022";"Métropole";"JS1CZ2131000101";"Moto lourde";"11"
"423 961";"A";"2022";"Métropole";"L3EYAMML0016025";"Moto légère";"0"
"423 961";"B";"2022";"Métropole";"L3EHNDM20006216";"Moto lourde";"10"
"423 962";"A";"2022";"Métropole";"L1EKYMCL000K005";"Cyclo";"8"
"423 962";"B";"2022";"Métropole";"M10CTRVP122K660";"VT";"1"
"423 963";"B";"2022";"Métropole";"L3EPGGML000K146";"Moto légère";"10"
"423 964";"A";"2022";"Métropole";"M10CTRVP0431950";"VT";"5"
"423 965";"A";"2022";"Métropole";"N10MCWCTGX8D017";"VU";"0"
"423 965";"Z";"2022";"Métropole";"N/A";"PL";"N/A"
"423 966";"A";"2022";"Métropole";"MCT5002PY980";"VT";"13"
"423 968";"A";"2022";"Métropole";"N/A";"VT";"3"
"423 968";"B";"2022";"Métropole";"M10MN1VP009H781";"VT";"3"
"423 970";"A";"2022";"Métropole";"M10MCDVPGJ97955";"VT";"7"
"423 970";"B";"2022";"Métropole";"MJH1102T6377";"VT";"19"
"423 971";"A";"2022";"Métropole";"N/A";"Moto lourde";"27"
"423 971";"B";"2022";"Métropole";"M10RENVP000J034";"VT";"N/A"
"423 972";"A";"2022";"Métropole";"L1EAPRCL000U270";"Cyclo";"6"
"423 972";"B";"2022";"Métropole";"M10RENVP001R173";"VT";"11"
"423 974";"A";"2022";"Métropole";" L1EPGGCL000L55";"Cyclo";"4"
"423 974";"B";"2022";"Métropole";" L5EPGTTM099Z74";"Moto lourde";"1"
"423 975";"B";"2022";"Métropole";"L1EPGTCL076E084";"Cyclo";"1"
"423 975";"Z";"2022";"Métropole";"N/A";"VT";"N/A"
"423 976";"A";"2022";"Métropole";"N/A";"VT";"6"
"423 977";"A";"2022";"Métropole";"N/A";"VT";"14"
"423 977";"B";"2022";"Métropole";"M10PGTVP049R192";"VT";"4"
"423 978";"A";"2022";"Métropole";"M10HMCVP0044646";"VT";"0"
"423 979";"A";"2022";"Métropole";"VF1JK0HA6346016";"Autres";"16"
"423 979";"B";"2022";"Métropole";"L3EHNDML0013229";"Moto légère";"0"
"423 979";"C";"2022";"Métropole";"L3EPGGML0001745";"Moto légère";"4"
"423 981";"A";"2022";"Métropole";"N/A";"Moto lourde";"34"
"423 982";"A";"2022";"Métropole";"N/A";"VT";"N/A"
"423 982";"B";"2022";"Métropole";"L3EMSHML000X088";"Moto légère";"5"
"423 983";"A";"2022";"Métropole";"M10SMTVP000P401";"VT";"2"
"423 983";"B";"2022";"Métropole";"L5EPGGTM0008347";"Moto lourde";"5"
"423 984";"A";"2022";"Métropole";"M10VWGVPP884003";"VT";"5"
"423 984";"B";"2022";"Métropole";"M10JT0VP020V879";"VT";"3"
"423 985";"A";"2022";"Métropole";"N/A";"VT";"9"
"423 985";"B";"2022";"Métropole";"N/A";"VT";"8"
"423 986";"A";"2022";"Métropole";"L3EHNDML0005753";"Moto légère";"5"
"423 986";"Z";"2022";"Métropole";"N/A";"Autres";"N/A"
"423 987";"A";"2022";"Métropole";"MVW53C2K3934";"VT";"20"
"423 987";"B";"2022";"Métropole";"M10SETVP0080194";"VT";"2"
"423 988";"A";"2022";"Métropole";"M10RENVP5220596";"VT";"4"
"423 989";"A";"2022";"Métropole";"M10SKDVP015E477";"VT";"4"
"423 989";"B";"2022";"Métropole";"L1EPGGCL000W956";"Cyclo";"1"
"423 990";"A";"2022";"DOM";"JSAMFJ11S001035";"VT";"5"
"423 991";"A";"2022";"Métropole";"M10PGTVP000Y492";"VT";"12"
"423 991";"B";"2022";"Métropole";"LJS94J300312";"Moto lourde";"14"
"423 992";"A";"2022";"Métropole";"M10RENVP522B449";"VT";"6"
"423 992";"B";"2022";"Métropole";"MRE5312AP526";"VT";"18"
"423 992";"C";"2022";"Métropole";"M10RENVP0134588";"VT";"10"
"423 993";"A";"2022";"Métropole";"MCT5202GE439";"VT";"21"
"423 994";"A";"2022";"Métropole";"N/A";"Moto lourde";"N/A"
"423 994";"B";"2022";"Métropole";"N/A";"Moto lourde";"7"
"423 995";"A";"2022";"Métropole";"MRE5536AP144";"VT";"13"
"423 996";"B";"2022";"Métropole";"L3EHNDM1001T300";"Moto lourde";"0"
"423 997";"A";"2022";"Métropole";"M10FATVP174F459";"VT";"2"
"423 997";"B";"2022";"Métropole";"MRE5626H7535";"VT";"15"
"423 998";"A";"2022";"Métropole";"N/A";"VT";"15"
"423 998";"B";"2022";"Métropole";"M10HMCVP002W216";"VT";"3"
"423 999";"A";"2022";"Métropole";"N10CTRCT117V698";"VU";"1"
"424 000";"A";"2022";"DOM";"N/A";"VT";"13"
"424 001";"A";"2022";"Métropole";"L3EYAMM1000A765";"Moto lourde";"6"
"424 002";"A";"2022";"Métropole";"M10CTRVP0004281";"VT";"12"
"424 002";"B";"2022";"Métropole";"L3EHNDM2000Z863";"Moto lourde";"1"
"424 003";"A";"2022";"Métropole";"MRE1131FT849";"VT";"11"
"424 003";"B";"2022";"Métropole";"N/A";"VT";"13"
"424 003";"C";"2022";"Métropole";"M10PGTVP005S808";"VT";"9"
"424 004";"A";"2022";"Métropole";" M10DACVP000W46";"VT";"9"
"424 005";"A";"2022";"Métropole";"N/A";"VU";"N/A"
"424 006";"A";"2022";"DOM";" N1GMTSCT004C59";"VT";"N/A"
"424 008";"A";"2022";"Métropole";"MPL10B1F4452";"VT";"16"
"424 010";"A";"2022";"DOM";"L3EYAMML0003799";"Moto légère";"3"
"424 011";"A";"2022";"Métropole";"MJS1202GH538";"VT";"14"
"424 011";"B";"2022";"Métropole";"L1EPGTCL000D669";"Cyclo";"10"
"424 013";"A";"2022";"Métropole";"M10AUDVP017T487";"VT";"5"
"424 013";"B";"2022";"Métropole";"N/A";"VT";"N/A"
"424 014";"A";"2022";"Métropole";"M10PGTVP000Z008";"VT";"12"
"424 014";"B";"2022";"Métropole";"MRE5032EL547";"VT";"13"
"424 015";"A";"2022";"Métropole";"MCT5204CV941";"VT";"N/A"
"424 016";"A";"2022";"DOM";"N/A";"VT";"7"
"424 016";"B";"2022";"DOM";"N/A";"VU";"12"
"424 017";"A";"2022";"Métropole";"M10PGTVP0448882";"VT";"5"
"424 017";"B";"2022";"Métropole";"M10PELVP3975827";"VT";"5"
"424 018";"A";"2022";"Métropole";"N/A";"VU";"11"
"424 019";"A";"2022";"Métropole";"MFD3372SE972";"VT";"N/A"
"424 020";"A";"2022";"Métropole";"MFT11211V512";"VT";"12"
"424 021";"A";"2022";"Métropole";"L3EYAMM1000C864";"Moto lourde";"4"
"424 022";"A";"2022";"Métropole";"M10DACVP000D930";"VT";"5"
"424 022";"B";"2022";"Métropole";"MRE5112EU124";"VT";"19"
"424 023";"A";"2022";"Métropole";"M10VWGVPP63P709";"VT";"5"
"424 024";"A";"2022";"Métropole";"M10CTRVP000C386";"VT";"11"
"424 024";"B";"2022";"Métropole";"MMB67E4RP904";"VT";"20"
"424 025";"A";"2022";"Métropole";"M10RENVP007C214";"VT";"N/A"
"424 025";"B";"2022";"Métropole";"M10AUDVP0136989";"VT";"N/A"
"424 026";"A";"2022";"Métropole";"MFD5092UL938";"VT";"19"
"424 026";"B";"2022";"Métropole";"M1GJEPVP002G479";"VT";"0"
"424 026";"C";"2022";"Métropole";"M10AUDVP052W782";"VT";"2"
"424 027";"A";"2022";"Métropole";"VF1RFE00X549622";"VT";"6"
"424 027";"B";"2022";"Métropole";"MPL11D1FL818";"VT";"15"
"424 028";"A";"2022";"Métropole";"N/A";"VT";"8"
"424 028";"B";"2022";"Métropole";"L3EHNDML0005753";"Moto légère";"5"
"424 029";"A";"2022";"Métropole";"N10RENCTA52M068";"VU";"1"
"424 030";"A";"2022";"Métropole";"LJH92E200174";"Moto légère";"13"
"424 031";"A";"2022";"Métropole";"MRE5221EX578";"VT";"15"
"424 032";"A";"2022";"Métropole";"MPE1902LR547";"VT";"22"
"424 033";"A";"2022";"Métropole";"MPE5302M6828";"VT";"18"
"424 033";"B";"2022";"Métropole";"M10RENVP001A254";"VT";"12"
"424 033";"C";"2022";"Métropole";"M30MCZTC537D482";"TC";"4"
"424 034";"Z";"2022";"Métropole";"N/A";"Moto lourde";"N/A"
"424 035";"A";"2022";"Métropole";"M10CTRVP0028696";"VT";"9"
"424 035";"B";"2022";"Métropole";"M10CTRVP035L130";"VT";"7"
"424 036";"A";"2022";"Métropole";"M30ARZTC002T534";"TC";"8"
"424 036";"B";"2022";"Métropole";" M10CTRVP001F31";"VT";"10"
"424 036";"C";"2022";"Métropole";"M30HEUTC003G276";"TC";"2"
"424 037";"B";"2022";"Métropole";"M10DACVP0001336";"VT";"11"
"424 037";"Y";"2022";"Métropole";"MRE5212EJ975";"VT";"16"
"424 038";"A";"2022";"Métropole";"MRE1312EY968";"VT";"16"
"424 038";"B";"2022";"Métropole";"MCT5301SY888";"VT";"16"
"424 039";"A";"2022";"Métropole";"M10CPFVP000E138";"VT";"4"
"424 040";"A";"2022";"Métropole";"M10RENVP4783848";"VT";"5"
"424 040";"B";"2022";"Métropole";"N/A";"Autres";"16"
"424 041";"A";"2022";"Métropole";"N/A";"VU";"16"
"424 041";"B";"2022";"Métropole";"N10PGTCT015J469";"VU";"7"
"424 042";"A";"2022";"Métropole";"MPE1102KG642";"VT";"20"
"424 043";"A";"2022";"Métropole";"MMB39T5M4097";"VT";"15"
"424 044";"A";"2022";"Métropole";"N/A";"Moto légère";"0"
"424 044";"B";"2022";"Métropole";"N/A";"VT";"10"
"424 045";"A";"2022";"Métropole";"MMB72C2PJ813";"VT";"20"
"424 047";"A";"2022";"Métropole";"M10JT0VP0552305";"VT";"0"
"424 048";"A";"2022";"Métropole";"MRE1531FZ463";"VT";"13"
"424 048";"B";"2022";"Métropole";"M10FRDVP034W773";"VT";"8"
"424 049";"A";"2022";"Métropole";"M10PGTVP001T486";"VT";"9"
"424 049";"B";"2022";"Métropole";"N/A";"VT";"2"
"424 050";"A";"2022";"Métropole";"MCT1102PN680";"VT";"20"
"424 050";"B";"2022";"Métropole";"L1ESYMCL000T527";"Cyclo";"0"
